architecture,John J. Glessner House,https://en.wikipedia.org/wiki/John_J._Glessner_House,Recommendation,0.0
architecture,Prairie Avenue District,https://en.wikipedia.org/wiki/Prairie_Avenue_District,Recommendation,0.0
architecture,Western Chalukya architecture,https://en.wikipedia.org/wiki/Western_Chalukya_architecture,Seed,0.0
architecture,"Mallikarjuna Temple, Kuruvatti",https://en.wikipedia.org/wiki/Mallikarjuna_Temple%2C_Kuruvatti,Recommendation,0.0
architecture,"Kaitabheshvara Temple, Kubatur",https://en.wikipedia.org/wiki/Kaitabheshvara_Temple%2C_Kubatur,Recommendation,0.0
architecture,Doddabasappa Temple,https://en.wikipedia.org/wiki/Doddabasappa_Temple,Recommendation,0.0
architecture,Cullen House,https://en.wikipedia.org/wiki/Cullen_House,Seed,0.0
architecture,Earl of Seafield,https://en.wikipedia.org/wiki/Earl_of_Seafield,Recommendation,0.0
architecture,Clan Ogilvy,https://en.wikipedia.org/wiki/Clan_Ogilvy,Recommendation,0.29
architecture,Cullen Old Church,https://en.wikipedia.org/wiki/Cullen_Old_Church,Recommendation,0.0
architecture,Red River Trails,https://en.wikipedia.org/wiki/Red_River_Trails,Seed,0.0
architecture,Red River cart,https://en.wikipedia.org/wiki/Red_River_cart,Recommendation,0.0
architecture,Traverse des Sioux,https://en.wikipedia.org/wiki/Traverse_des_Sioux,Recommendation,0.0
architecture,Canadian canoe routes,https://en.wikipedia.org/wiki/Canadian_canoe_routes,Recommendation,0.0
architecture,Hoysala architecture,https://en.wikipedia.org/wiki/Hoysala_architecture,Seed,0.0
architecture,"Kedareshwara Temple, Halebidu",https://en.wikipedia.org/wiki/Kedareshwara_Temple%2C_Halebidu,Recommendation,0.0
architecture,"Lakshmi Narasimha Temple, Nuggehalli",https://en.wikipedia.org/wiki/Lakshmi_Narasimha_Temple%2C_Nuggehalli,Recommendation,0.0
architecture,"Lakshmi Narasimha Temple, Bhadravati",https://en.wikipedia.org/wiki/Lakshmi_Narasimha_Temple%2C_Bhadravati,Recommendation,0.0
architecture,Roman Bridge of Chaves,https://en.wikipedia.org/wiki/Roman_Bridge_of_Chaves,Seed,0.0
architecture,Aquae Flaviae,https://en.wikipedia.org/wiki/Aquae_Flaviae,Recommendation,0.0
architecture,Ponte da Cava da Velha,https://en.wikipedia.org/wiki/Ponte_da_Cava_da_Velha,Recommendation,0.0
architecture,Ponte Antiga de Santo Adrião,https://en.wikipedia.org/wiki/Ponte_Antiga_de_Santo_Adri%C3%A3o,Recommendation,0.0
architecture,Belton House,https://en.wikipedia.org/wiki/Belton_House,Seed,0.0
architecture,"St Peter and St Paul's Church, Belton",https://en.wikipedia.org/wiki/St_Peter_and_St_Paul%27s_Church%2C_Belton,Recommendation,0.0
architecture,Montacute House,https://en.wikipedia.org/wiki/Montacute_House,Recommendation,0.14
architecture,Belton House Boathouse,https://en.wikipedia.org/wiki/Belton_House_Boathouse,Recommendation,0.0
architecture,Literary Hall,https://en.wikipedia.org/wiki/Literary_Hall,Seed,0.0
architecture,Romney Literary Society,https://en.wikipedia.org/wiki/Romney_Literary_Society,Recommendation,0.0
architecture,Romney Academy,https://en.wikipedia.org/wiki/Romney_Academy,Recommendation,0.0
architecture,"Valley, West Virginia",https://en.wikipedia.org/wiki/Valley%2C_West_Virginia,Recommendation,0.0
architecture,Matthew Brettingham,https://en.wikipedia.org/wiki/Matthew_Brettingham,Seed,0.0
architecture,Kedleston Hall,https://en.wikipedia.org/wiki/Kedleston_Hall,Recommendation,0.0
architecture,Langley Hall,https://en.wikipedia.org/wiki/Langley_Hall,Recommendation,0.0
architecture,Gunton Hall,https://en.wikipedia.org/wiki/Gunton_Hall,Recommendation,0.0
architecture,H. T. Cadbury-Brown,https://en.wikipedia.org/wiki/H._T._Cadbury-Brown,Seed,0.0
architecture,Elizabeth Cadbury-Brown,https://en.wikipedia.org/wiki/Elizabeth_Cadbury-Brown,Recommendation,0.0
architecture,Hugh Casson,https://en.wikipedia.org/wiki/Hugh_Casson,Recommendation,0.0
architecture,Elain Harwood,https://en.wikipedia.org/wiki/Elain_Harwood,Recommendation,0.0
architecture,I. M. Pei,https://en.wikipedia.org/wiki/I._M._Pei,Seed,0.0
architecture,PEI Architects,https://en.wikipedia.org/wiki/PEI_Architects,Recommendation,0.0
architecture,Kips Bay Towers,https://en.wikipedia.org/wiki/Kips_Bay_Towers,Recommendation,0.0
architecture,Modern architecture,https://en.wikipedia.org/wiki/Modern_architecture,Recommendation,0.43
architecture,Old Pine Church,https://en.wikipedia.org/wiki/Old_Pine_Church,Seed,0.0
architecture,Sloan–Parker House,https://en.wikipedia.org/wiki/Sloan%E2%80%93Parker_House,Recommendation,0.0
architecture,"Valley View (Romney, West Virginia)",https://en.wikipedia.org/wiki/Valley_View_%28Romney%2C_West_Virginia%29,Recommendation,0.0
architecture,"Purgitsville, West Virginia",https://en.wikipedia.org/wiki/Purgitsville%2C_West_Virginia,Recommendation,0.0
architecture,Cape Canaveral Light,https://en.wikipedia.org/wiki/Cape_Canaveral_Light,Seed,0.0
architecture,Cape Hatteras Lighthouse,https://en.wikipedia.org/wiki/Cape_Hatteras_Lighthouse,Recommendation,0.0
architecture,Cape Romain Lighthouses,https://en.wikipedia.org/wiki/Cape_Romain_Lighthouses,Recommendation,0.0
architecture,Cape Florida Light,https://en.wikipedia.org/wiki/Cape_Florida_Light,Recommendation,0.14
architecture,Louis Abramson,https://en.wikipedia.org/wiki/Louis_Abramson,Seed,0.0
architecture,East Midwood Jewish Center,https://en.wikipedia.org/wiki/East_Midwood_Jewish_Center,Recommendation,0.14
architecture,Park Avenue Synagogue,https://en.wikipedia.org/wiki/Park_Avenue_Synagogue,Recommendation,0.0
architecture,Ocean Parkway Jewish Center,https://en.wikipedia.org/wiki/Ocean_Parkway_Jewish_Center,Recommendation,0.0
architecture,Broad Ripple Park Carousel,https://en.wikipedia.org/wiki/Broad_Ripple_Park_Carousel,Seed,0.0
architecture,Cass County Dentzel Carousel,https://en.wikipedia.org/wiki/Cass_County_Dentzel_Carousel,Recommendation,0.0
architecture,Highland Park Dentzel Carousel and Shelter Building,https://en.wikipedia.org/wiki/Highland_Park_Dentzel_Carousel_and_Shelter_Building,Recommendation,0.0
architecture,Dentzel Carousel Company,https://en.wikipedia.org/wiki/Dentzel_Carousel_Company,Recommendation,0.0
architecture,"Hebron Church (Intermont, West Virginia)",https://en.wikipedia.org/wiki/Hebron_Church_%28Intermont%2C_West_Virginia%29,Seed,0.0
architecture,Cacapon River,https://en.wikipedia.org/wiki/Cacapon_River,Recommendation,0.0
architecture,"Capon Lake, West Virginia",https://en.wikipedia.org/wiki/Capon_Lake%2C_West_Virginia,Recommendation,0.0
architecture,"Intermont, West Virginia",https://en.wikipedia.org/wiki/Intermont%2C_West_Virginia,Recommendation,0.0
architecture,Bridge near Limyra,https://en.wikipedia.org/wiki/Bridge_near_Limyra,Seed,0.0
architecture,Bridge near Kemer,https://en.wikipedia.org/wiki/Bridge_near_Kemer,Recommendation,0.0
architecture,Arch bridge,https://en.wikipedia.org/wiki/Arch_bridge,Recommendation,0.0
architecture,Aesepus Bridge,https://en.wikipedia.org/wiki/Aesepus_Bridge,Recommendation,0.0
architecture,Smoky Cape Lighthouse,https://en.wikipedia.org/wiki/Smoky_Cape_Lighthouse,Seed,0.0
architecture,Norah Head Lightstation Precinct,https://en.wikipedia.org/wiki/Norah_Head_Lightstation_Precinct,Recommendation,0.0
architecture,South Solitary Island Light,https://en.wikipedia.org/wiki/South_Solitary_Island_Light,Recommendation,0.0
architecture,Montague Island Light,https://en.wikipedia.org/wiki/Montague_Island_Light,Recommendation,0.0
architecture,Johnstown Inclined Plane,https://en.wikipedia.org/wiki/Johnstown_Inclined_Plane,Seed,0.14
architecture,Inclined Plane Bridge,https://en.wikipedia.org/wiki/Inclined_Plane_Bridge,Recommendation,0.14
architecture,CamTran,https://en.wikipedia.org/wiki/CamTran,Recommendation,0.0
architecture,Monongahela Incline,https://en.wikipedia.org/wiki/Monongahela_Incline,Recommendation,0.0
architecture,Horseshoe Curve (Pennsylvania),https://en.wikipedia.org/wiki/Horseshoe_Curve_%28Pennsylvania%29,Seed,0.0
architecture,Pittsburgh Line,https://en.wikipedia.org/wiki/Pittsburgh_Line,Recommendation,0.0
architecture,Pennsylvania Railroad 1361,https://en.wikipedia.org/wiki/Pennsylvania_Railroad_1361,Recommendation,0.0
architecture,Railroaders Memorial Museum,https://en.wikipedia.org/wiki/Railroaders_Memorial_Museum,Recommendation,0.0
architecture,Capon Chapel,https://en.wikipedia.org/wiki/Capon_Chapel,Seed,0.0
architecture,"Concord, Hampshire County, West Virginia",https://en.wikipedia.org/wiki/Concord%2C_Hampshire_County%2C_West_Virginia,Recommendation,0.0
architecture,James Caudy,https://en.wikipedia.org/wiki/James_Caudy,Recommendation,0.0
architecture,"Levels, West Virginia",https://en.wikipedia.org/wiki/Levels%2C_West_Virginia,Recommendation,0.0
architecture,Herbert and Katherine Jacobs First House,https://en.wikipedia.org/wiki/Herbert_and_Katherine_Jacobs_First_House,Seed,0.0
architecture,Herbert and Katherine Jacobs Second House,https://en.wikipedia.org/wiki/Herbert_and_Katherine_Jacobs_Second_House,Recommendation,0.0
architecture,Bernard Schwartz House,https://en.wikipedia.org/wiki/Bernard_Schwartz_House,Recommendation,0.14
architecture,Gerald B. and Beverley Tonkens House,https://en.wikipedia.org/wiki/Gerald_B._and_Beverley_Tonkens_House,Recommendation,0.0
architecture,Monument to Lenin on Tverskaya Square,https://en.wikipedia.org/wiki/Monument_to_Lenin_on_Tverskaya_Square,Recommendation,0.0
architecture,Council of Labor and Defense Building,https://en.wikipedia.org/wiki/Council_of_Labor_and_Defense_Building,Recommendation,0.0
architecture,Tverskoy District,https://en.wikipedia.org/wiki/Tverskoy_District,Recommendation,0.0
architecture,Benjamin Mountfort,https://en.wikipedia.org/wiki/Benjamin_Mountfort,Seed,0.0
architecture,"St Mary's Cathedral, Auckland",https://en.wikipedia.org/wiki/St_Mary%27s_Cathedral%2C_Auckland,Recommendation,0.0
architecture,Isaac Luck,https://en.wikipedia.org/wiki/Isaac_Luck,Recommendation,0.0
architecture,Cyril Mountfort,https://en.wikipedia.org/wiki/Cyril_Mountfort,Recommendation,0.0
architecture,TWA Flight Center,https://en.wikipedia.org/wiki/TWA_Flight_Center,Seed,0.0
architecture,TWA Hotel,https://en.wikipedia.org/wiki/TWA_Hotel,Recommendation,0.0
architecture,Sundrome,https://en.wikipedia.org/wiki/Sundrome,Recommendation,0.0
architecture,John F. Kennedy International Airport,https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,Recommendation,1.57
architecture,Lye Church,https://en.wikipedia.org/wiki/Lye_Church,Seed,0.0
architecture,Garde Church,https://en.wikipedia.org/wiki/Garde_Church,Recommendation,0.0
architecture,Othem Church,https://en.wikipedia.org/wiki/Othem_Church,Recommendation,0.0
architecture,Stånga Church,https://en.wikipedia.org/wiki/St%C3%A5nga_Church,Recommendation,0.0
architecture,Cape Byron Light,https://en.wikipedia.org/wiki/Cape_Byron_Light,Seed,0.0
architecture,Sugarloaf Point Light,https://en.wikipedia.org/wiki/Sugarloaf_Point_Light,Recommendation,0.0
architecture,Green Cape Lighthouse,https://en.wikipedia.org/wiki/Green_Cape_Lighthouse,Recommendation,0.0
architecture,Macquarie Lighthouse,https://en.wikipedia.org/wiki/Macquarie_Lighthouse,Recommendation,0.0
architecture,"Oakwood Cemetery (Troy, New York)",https://en.wikipedia.org/wiki/Oakwood_Cemetery_%28Troy%2C_New_York%29,Seed,0.0
architecture,John Dean Dickinson,https://en.wikipedia.org/wiki/John_Dean_Dickinson,Recommendation,0.0
architecture,John Augustus Griswold,https://en.wikipedia.org/wiki/John_Augustus_Griswold,Recommendation,0.0
architecture,George Tibbits,https://en.wikipedia.org/wiki/George_Tibbits,Recommendation,0.0
architecture,Citigroup Center,https://en.wikipedia.org/wiki/Citigroup_Center,Seed,0.0
architecture,Hugh Stubbins,https://en.wikipedia.org/wiki/Hugh_Stubbins,Recommendation,0.0
architecture,One Court Square,https://en.wikipedia.org/wiki/One_Court_Square,Recommendation,0.0
architecture,Citicorp Center engineering crisis,https://en.wikipedia.org/wiki/Citicorp_Center_engineering_crisis,Recommendation,0.0
architecture,Grosse Point Light,https://en.wikipedia.org/wiki/Grosse_Point_Light,Seed,0.0
architecture,Au Sable Light,https://en.wikipedia.org/wiki/Au_Sable_Light,Recommendation,0.0
architecture,Chicago Harbor Light,https://en.wikipedia.org/wiki/Chicago_Harbor_Light,Recommendation,0.0
architecture,Little Sable Point Light,https://en.wikipedia.org/wiki/Little_Sable_Point_Light,Recommendation,0.0
architecture,"Pithole, Pennsylvania",https://en.wikipedia.org/wiki/Pithole%2C_Pennsylvania,Seed,0.0
architecture,Oil Creek State Park,https://en.wikipedia.org/wiki/Oil_Creek_State_Park,Recommendation,0.0
architecture,Pithole Valley Railway,https://en.wikipedia.org/wiki/Pithole_Valley_Railway,Recommendation,0.0
architecture,"Petroleum Center, Pennsylvania",https://en.wikipedia.org/wiki/Petroleum_Center%2C_Pennsylvania,Recommendation,0.0
architecture,Bridge,https://en.wikipedia.org/wiki/Bridge,Seed,0.43
architecture,Bridge design,https://en.wikipedia.org/wiki/Bridge_design,Recommendation,0.0
architecture,Deck (bridge),https://en.wikipedia.org/wiki/Deck_%28bridge%29,Recommendation,0.0
architecture,Orthotropic deck,https://en.wikipedia.org/wiki/Orthotropic_deck,Recommendation,0.0
architecture,270 Park Avenue (1960–2021),https://en.wikipedia.org/wiki/270_Park_Avenue_%281960%E2%80%932021%29,Seed,0.0
architecture,270 Park Avenue (2025–present),https://en.wikipedia.org/wiki/270_Park_Avenue_%282025%E2%80%93present%29,Recommendation,0.0
architecture,383 Madison Avenue,https://en.wikipedia.org/wiki/383_Madison_Avenue,Recommendation,0.0
architecture,Hotel Marguery,https://en.wikipedia.org/wiki/Hotel_Marguery,Recommendation,0.0
architecture,20 Exchange Place,https://en.wikipedia.org/wiki/20_Exchange_Place,Seed,0.0
architecture,14 Wall Street,https://en.wikipedia.org/wiki/14_Wall_Street,Recommendation,0.0
architecture,40 Wall Street,https://en.wikipedia.org/wiki/40_Wall_Street,Recommendation,0.57
architecture,48 Wall Street,https://en.wikipedia.org/wiki/48_Wall_Street,Recommendation,0.0
architecture,Williamsburgh Savings Bank Tower,https://en.wikipedia.org/wiki/Williamsburgh_Savings_Bank_Tower,Seed,0.0
architecture,Williamsburgh Savings Bank,https://en.wikipedia.org/wiki/Williamsburgh_Savings_Bank,Recommendation,0.0
architecture,Williamsburgh Savings Bank Building (175 Broadway),https://en.wikipedia.org/wiki/Williamsburgh_Savings_Bank_Building_%28175_Broadway%29,Recommendation,0.0
architecture,Brooklyn Tower,https://en.wikipedia.org/wiki/Brooklyn_Tower,Recommendation,0.0
architecture,Battersea Bridge,https://en.wikipedia.org/wiki/Battersea_Bridge,Seed,0.0
architecture,Vauxhall Bridge,https://en.wikipedia.org/wiki/Vauxhall_Bridge,Recommendation,0.0
architecture,Chelsea Bridge,https://en.wikipedia.org/wiki/Chelsea_Bridge,Recommendation,0.0
architecture,Nocturne: Blue and Gold – Old Battersea Bridge,https://en.wikipedia.org/wiki/Nocturne%3A_Blue_and_Gold_%E2%80%93_Old_Battersea_Bridge,Recommendation,0.0
architecture,Seagram Building,https://en.wikipedia.org/wiki/Seagram_Building,Seed,0.0
architecture,Park Avenue Plaza,https://en.wikipedia.org/wiki/Park_Avenue_Plaza,Recommendation,0.0
architecture,550 Madison Avenue,https://en.wikipedia.org/wiki/550_Madison_Avenue,Recommendation,0.0
architecture,Lever House,https://en.wikipedia.org/wiki/Lever_House,Recommendation,0.0
architecture,Brockway Mountain Drive,https://en.wikipedia.org/wiki/Brockway_Mountain_Drive,Seed,0.0
architecture,M-26 (Michigan highway),https://en.wikipedia.org/wiki/M-26_%28Michigan_highway%29,Recommendation,0.0
architecture,"Copper Harbor, Michigan",https://en.wikipedia.org/wiki/Copper_Harbor%2C_Michigan,Recommendation,0.0
architecture,M-107 (Michigan highway),https://en.wikipedia.org/wiki/M-107_%28Michigan_highway%29,Recommendation,0.0
architecture,Holkham Hall,https://en.wikipedia.org/wiki/Holkham_Hall,Seed,0.14
architecture,"Thomas Coke, 1st Earl of Leicester (fifth creation)",https://en.wikipedia.org/wiki/Thomas_Coke%2C_1st_Earl_of_Leicester_%28fifth_creation%29,Recommendation,0.0
architecture,"St Withburga's Church, Holkham",https://en.wikipedia.org/wiki/St_Withburga%27s_Church%2C_Holkham,Recommendation,0.0
architecture,William Kent,https://en.wikipedia.org/wiki/William_Kent,Recommendation,0.0
architecture,Ford Foundation Center for Social Justice,https://en.wikipedia.org/wiki/Ford_Foundation_Center_for_Social_Justice,Seed,0.0
architecture,60 Wall Street,https://en.wikipedia.org/wiki/60_Wall_Street,Recommendation,0.0
architecture,Roche-Dinkeloo,https://en.wikipedia.org/wiki/Roche-Dinkeloo,Recommendation,0.0
architecture,Millennium Hilton New York One UN Plaza,https://en.wikipedia.org/wiki/Millennium_Hilton_New_York_One_UN_Plaza,Recommendation,0.14
architecture,High-Deck Estate,https://en.wikipedia.org/wiki/High-Deck_Estate,Seed,0.0
architecture,Neukölln (locality),https://en.wikipedia.org/wiki/Neuk%C3%B6lln_%28locality%29,Recommendation,0.29
architecture,Sonnenallee (Berlin),https://en.wikipedia.org/wiki/Sonnenallee_%28Berlin%29,Recommendation,0.0
architecture,Transportation in Neukölln,https://en.wikipedia.org/wiki/Transportation_in_Neuk%C3%B6lln,Recommendation,0.0
architecture,Portman Road,https://en.wikipedia.org/wiki/Portman_Road,Seed,0.0
architecture,Ipswich Town F.C.,https://en.wikipedia.org/wiki/Ipswich_Town_F.C.,Recommendation,0.29
architecture,History of Ipswich Town F.C.,https://en.wikipedia.org/wiki/History_of_Ipswich_Town_F.C.,Recommendation,0.14
architecture,Alf Ramsey,https://en.wikipedia.org/wiki/Alf_Ramsey,Recommendation,0.0
architecture,"Albert Bridge, London",https://en.wikipedia.org/wiki/Albert_Bridge%2C_London,Seed,0.0
architecture,Ordish–Lefeuvre system,https://en.wikipedia.org/wiki/Ordish%E2%80%93Lefeuvre_system,Recommendation,0.0
architecture,Wandsworth Bridge,https://en.wikipedia.org/wiki/Wandsworth_Bridge,Recommendation,0.0
architecture,Dolphin lamp standard,https://en.wikipedia.org/wiki/Dolphin_lamp_standard,Recommendation,0.0
architecture,1 Wall Street,https://en.wikipedia.org/wiki/1_Wall_Street,Seed,0.0
architecture,26 Broadway,https://en.wikipedia.org/wiki/26_Broadway,Recommendation,0.14
architecture,140 Broadway,https://en.wikipedia.org/wiki/140_Broadway,Recommendation,0.0
architecture,432 Park Avenue,https://en.wikipedia.org/wiki/432_Park_Avenue,Recommendation,0.0
visual-arts,"Woodlawn Cemetery (Washington, D.C.)",https://en.wikipedia.org/wiki/Woodlawn_Cemetery_%28Washington%2C_D.C.%29,Seed,0.0
visual-arts,"Graceland Cemetery (Washington, D.C.)",https://en.wikipedia.org/wiki/Graceland_Cemetery_%28Washington%2C_D.C.%29,Recommendation,0.0
visual-arts,Columbian Harmony Cemetery,https://en.wikipedia.org/wiki/Columbian_Harmony_Cemetery,Recommendation,0.0
visual-arts,Payne's Cemetery,https://en.wikipedia.org/wiki/Payne%27s_Cemetery,Recommendation,0.0
visual-arts,Portland City Hall (Oregon),https://en.wikipedia.org/wiki/Portland_City_Hall_%28Oregon%29,Seed,0.0
visual-arts,Keller Auditorium,https://en.wikipedia.org/wiki/Keller_Auditorium,Recommendation,0.0
visual-arts,Cornelius Hotel,https://en.wikipedia.org/wiki/Cornelius_Hotel,Recommendation,0.0
visual-arts,Portland Building,https://en.wikipedia.org/wiki/Portland_Building,Recommendation,0.0
visual-arts,The City of New York vs. Homer Simpson,https://en.wikipedia.org/wiki/The_City_of_New_York_vs._Homer_Simpson,Seed,0.0
visual-arts,Days of Wine and D'oh'ses,https://en.wikipedia.org/wiki/Days_of_Wine_and_D%27oh%27ses,Recommendation,0.0
visual-arts,Tennis the Menace,https://en.wikipedia.org/wiki/Tennis_the_Menace,Recommendation,0.0
visual-arts,Barney Gumble,https://en.wikipedia.org/wiki/Barney_Gumble,Recommendation,0.0
visual-arts,ClanDestine,https://en.wikipedia.org/wiki/ClanDestine,Seed,0.0
visual-arts,Alan Davis,https://en.wikipedia.org/wiki/Alan_Davis,Recommendation,0.0
visual-arts,Mark Farmer (comics),https://en.wikipedia.org/wiki/Mark_Farmer_%28comics%29,Recommendation,0.0
visual-arts,Neo (Marvel Comics species),https://en.wikipedia.org/wiki/Neo_%28Marvel_Comics_species%29,Recommendation,0.0
visual-arts,Myōjin Yahiko,https://en.wikipedia.org/wiki/My%C5%8Djin_Yahiko,Seed,0.0
visual-arts,Kamiya Kaoru,https://en.wikipedia.org/wiki/Kamiya_Kaoru,Recommendation,0.0
visual-arts,Himura Kenshin,https://en.wikipedia.org/wiki/Himura_Kenshin,Recommendation,0.14
visual-arts,Sagara Sanosuke,https://en.wikipedia.org/wiki/Sagara_Sanosuke,Recommendation,0.0
visual-arts,Homer's Enemy,https://en.wikipedia.org/wiki/Homer%27s_Enemy,Seed,0.0
visual-arts,The Day the Violence Died,https://en.wikipedia.org/wiki/The_Day_the_Violence_Died,Recommendation,0.14
visual-arts,Josh Weinstein,https://en.wikipedia.org/wiki/Josh_Weinstein,Recommendation,0.0
visual-arts,22 Short Films About Springfield,https://en.wikipedia.org/wiki/22_Short_Films_About_Springfield,Recommendation,0.0
visual-arts,Allen Walker,https://en.wikipedia.org/wiki/Allen_Walker,Seed,0.0
visual-arts,Millennium Earl,https://en.wikipedia.org/wiki/Millennium_Earl,Recommendation,0.0
visual-arts,Lavi (D.Gray-man),https://en.wikipedia.org/wiki/Lavi_%28D.Gray-man%29,Recommendation,0.0
visual-arts,Lenalee Lee,https://en.wikipedia.org/wiki/Lenalee_Lee,Recommendation,0.0
visual-arts,Gilbert Hernández,https://en.wikipedia.org/wiki/Gilbert_Hern%C3%A1ndez,Seed,0.0
visual-arts,Love and Rockets X,https://en.wikipedia.org/wiki/Love_and_Rockets_X,Recommendation,0.0
visual-arts,Love and Rockets (comics),https://en.wikipedia.org/wiki/Love_and_Rockets_%28comics%29,Recommendation,0.0
visual-arts,Poison River,https://en.wikipedia.org/wiki/Poison_River,Recommendation,0.0
visual-arts,Cape Feare,https://en.wikipedia.org/wiki/Cape_Feare,Seed,0.0
visual-arts,The Bob Next Door,https://en.wikipedia.org/wiki/The_Bob_Next_Door,Recommendation,0.0
visual-arts,Day of the Jackanapes,https://en.wikipedia.org/wiki/Day_of_the_Jackanapes,Recommendation,0.0
visual-arts,Sideshow Bob Roberts,https://en.wikipedia.org/wiki/Sideshow_Bob_Roberts,Recommendation,0.0
visual-arts,Team Skull,https://en.wikipedia.org/wiki/Team_Skull,Seed,0.0
visual-arts,Pokémon Ultra Sun and Ultra Moon,https://en.wikipedia.org/wiki/Pok%C3%A9mon_Ultra_Sun_and_Ultra_Moon,Recommendation,0.0
visual-arts,Pokémon Sun and Moon,https://en.wikipedia.org/wiki/Pok%C3%A9mon_Sun_and_Moon,Recommendation,0.14
visual-arts,Lillie (Pokémon),https://en.wikipedia.org/wiki/Lillie_%28Pok%C3%A9mon%29,Recommendation,0.0
visual-arts,The Last Temptation of Krust,https://en.wikipedia.org/wiki/The_Last_Temptation_of_Krust,Seed,0.0
visual-arts,Media in The Simpsons,https://en.wikipedia.org/wiki/Media_in_The_Simpsons,Recommendation,0.0
visual-arts,Bart the Fink,https://en.wikipedia.org/wiki/Bart_the_Fink,Recommendation,0.0
visual-arts,Krusty Gets Busted,https://en.wikipedia.org/wiki/Krusty_Gets_Busted,Recommendation,0.14
visual-arts,Sinestro Corps War,https://en.wikipedia.org/wiki/Sinestro_Corps_War,Seed,0.0
visual-arts,Blackest Night,https://en.wikipedia.org/wiki/Blackest_Night,Recommendation,0.0
visual-arts,Amon Sur,https://en.wikipedia.org/wiki/Amon_Sur,Recommendation,0.0
visual-arts,Green Lantern (comic book),https://en.wikipedia.org/wiki/Green_Lantern_%28comic_book%29,Recommendation,0.14
visual-arts,Portrait of a Young Girl (Christus),https://en.wikipedia.org/wiki/Portrait_of_a_Young_Girl_%28Christus%29,Seed,0.0
visual-arts,Petrus Christus,https://en.wikipedia.org/wiki/Petrus_Christus,Recommendation,0.0
visual-arts,Léal Souvenir,https://en.wikipedia.org/wiki/L%C3%A9al_Souvenir,Recommendation,0.0
visual-arts,A Goldsmith in His Shop,https://en.wikipedia.org/wiki/A_Goldsmith_in_His_Shop,Recommendation,0.0
visual-arts,School Rumble,https://en.wikipedia.org/wiki/School_Rumble,Seed,0.0
